date,terminal,hour,wait_time_minutes
2024-03-18,B,12,16.2
2024-03-18,B,13,15.9
2024-03-18,B,14,17.0
2024-03-18,B,15,21.7
2024-03-18,B,16,29.5
2024-03-18,B,17,24.7
2024-03-18,B,18,36.6
2024-03-18,B,19,17.9
2024-03-18,B,20,18.9
2024-03-18,B,21,13.8
2024-03-18,B,22,11.0
2024-03-18,C,6,20.0
2024-03-18,C,7,37.1
2024-03-18,C,8,46.4
2024-03-18,C,9,49.1
2024-03-18,C,10,15.4
2024-03-18,C,11,15.0
2024-03-18,C,12,13.0
2024-03-18,C,13,15.7
2024-03-18,C,14,19.9
2024-03-18,C,15,17.1
2024-03-18,C,16,31.8
2024-03-18,C,17,30.0
2024-03-18,C,18,32.2
2024-03-18,C,19,44.9
2024-03-18,C,20,16.5
2024-03-18,C,21,15.8
2024-03-18,C,22,15.4
2024-03-18,D,6,21.0
2024-03-18,D,7,42.1
2024-03-18,D,8,42.0
2024-03-18,D,9,42.7
2024-03-18,D,10,14.4
2024-03-18,D,11,22.7
2024-03-18,D,12,15.6
2024-03-18,D,13,16.7
2024-03-18,D,14,19.0
2024-03-18,D,15,16.6
2024-03-18,D,16,27.7
2024-03-18,D,17,44.2
2024-03-18,D,18,41.9
2024-03-18,D,19,42.3
2024-03-18,D,20,20.0
2024-03-18,D,21,11.3
2024-03-18,D,22,11.3
2024-03-18,E,6,12.7
2024-03-18,E,7,59.1
2024-03-18,E,8,37.8
2024-03-18,E,9,36.1
2024-03-18,E,10,11.6
2024-03-18,E,11,11.2
2024-03-18,E,12,14.5
2024-03-18,E,13,17.4
2024-03-18,E,14,13.1
2024-03-18,E,15,17.1
2024-03-18,E,16,40.6
2024-03-18,E,17,34.8
2024-03-18,E,18,35.2
2024-03-18,E,19,48.6
2024-03-18,E,20,14.0
2024-03-18,E,21,18.2
2024-03-18,E,22,13.7
2024-03-18,F,6,13.1
2024-03-18,F,7,36.2
2024-03-18,F,8,23.9
2024-03-18,F,9,48.5
2024-03-18,F,10,11.3
2024-03-18,F,11,7.5
2024-03-18,F,12,14.3
2024-03-18,F,13,9.7
2024-03-18,F,14,17.2
2024-03-18,F,15,19.9
2024-03-18,F,16,44.4
2024-03-18,F,17,42.3
2024-03-18,F,18,32.4
2024-03-18,F,19,35.7
2024-03-18,F,20,14.6
2024-03-18,F,21,24.7
2024-03-18,F,22,19.8
2024-03-19,A,6,19.7
2024-03-19,A,7,38.8
2024-03-19,A,8,42.0
2024-03-19,A,9,46.9
2024-03-19,A,10,20.5
2024-03-19,A,11,17.7
2024-03-19,A,12,9.3
2024-03-19,A,13,14.0
2024-03-19,A,14,11.8
2024-03-19,A,15,18.4
2024-03-19,A,16,31.3
2024-03-19,A,17,36.6
2024-03-19,A,18,48.0
2024-03-19,A,19,33.1
2024-03-19,A,20,14.8
2024-03-19,A,21,19.0
2024-03-19,A,22,15.1
2024-03-19,B,6,10.3
2024-03-19,B,7,31.2
2024-03-19,B,8,45.4
2024-03-19,B,9,53.2
2024-03-19,B,10,20.7
2024-03-19,B,11,16.2
2024-03-19,B,12,15.2
2024-03-19,B,13,11.6
2024-03-19,B,14,17.9
2024-03-19,B,15,14.3
2024-03-19,B,16,43.2
2024-03-19,B,17,32.3
2024-03-19,B,18,25.4
2024-03-19,B,19,30.5
2024-03-19,B,20,18.8
2024-03-19,B,21,14.0
2024-03-19,B,22,12.8
2024-03-19,C,6,20.3
2024-03-19,C,7,35.5
2024-03-19,C,8,29.5
2024-03-19,C,9,24.4
2024-03-19,C,10,18.5
2024-03-19,C,11,12.0
2024-03-19,C,12,19.0
2024-03-19,C,13,17.6
2024-03-19,C,14,16.5
2024-03-19,C,15,16.1
2024-03-19,C,16,32.4
2024-03-19,C,17,30.1
2024-03-19,C,18,33.0
2024-03-19,C,19,38.4
2024-03-19,C,20,10.3
2024-03-19,C,21,22.2
2024-03-19,C,22,20.8
2024-03-19,D,6,21.7
2024-03-19,D,7,38.7
2024-03-19,D,8,56.7
2024-03-19,D,9,41.9
2024-03-19,D,10,20.5
2024-03-19,D,11,24.1
2024-03-19,D,12,18.1
2024-03-19,D,13,10.1
2024-03-19,D,14,22.8
2024-03-19,D,15,18.9
2024-03-19,D,16,43.6
2024-03-19,D,17,46.1
2024-03-19,D,18,35.4
2024-03-19,D,19,28.1
2024-03-19,D,20,16.2
2024-03-19,D,21,13.9
2024-03-19,D,22,13.3
2024-03-19,E,6,22.6
2024-03-19,E,7,33.3
2024-03-19,E,8,34.1
2024-03-19,E,9,38.5
2024-03-19,E,10,17.7
2024-03-19,E,11,13.1
2024-03-19,E,12,18.8
2024-03-19,E,13,14.1
2024-03-19,E,14,21.6
2024-03-19,E,15,14.9
2024-03-19,E,16,32.5
2024-03-19,E,17,26.7
2024-03-19,E,18,24.6
2024-03-19,E,19,42.2
2024-03-19,E,20,20.8
2024-03-19,E,21,12.8
2024-03-19,E,22,19.6
2024-03-19,F,6,11.3
2024-03-19,F,7,33.8
2024-03-19,F,8,36.7
2024-03-19,F,9,35.7
2024-03-19,F,10,17.3
2024-03-19,F,11,13.6
2024-03-19,F,12,21.7
2024-03-19,F,13,8.2
2024-03-19,F,14,17.4
2024-03-19,F,15,13.2
2024-03-19,F,16,36.7
2024-03-19,F,17,33.1
2024-03-19,F,18,31.5
2024-03-19,F,19,37.7
2024-03-19,F,20,9.9
2024-03-19,F,21,16.6
2024-03-19,F,22,13.0
2024-03-20,A,6,16.8
2024-03-20,A,7,26.8
2024-03-20,A,8,46.7
2024-03-20,A,9,40.1
2024-03-20,A,10,17.8
2024-03-20,A,11,16.5
2024-03-20,A,12,16.3
2024-03-20,A,13,14.0
2024-03-20,A,14,10.4
2024-03-20,A,15,16.6
2024-03-20,A,16,35.2
2024-03-20,A,17,45.1
2024-03-20,A,18,30.5
2024-03-20,A,19,39.7
2024-03-20,A,20,23.7
2024-03-20,A,21,18.8
2024-03-20,A,22,19.7
2024-03-20,B,6,17.4
2024-03-20,B,7,36.0
2024-03-20,B,8,43.4
2024-03-20,B,9,47.4
2024-03-20,B,10,14.4
2024-03-20,B,11,24.9
2024-03-20,B,12,12.6
2024-03-20,B,13,24.5
2024-03-20,B,14,16.1
2024-03-20,B,15,14.8
2024-03-20,B,16,32.2
2024-03-20,B,17,44.6
2024-03-20,B,18,32.2
2024-03-20,B,19,36.9
2024-03-20,B,20,14.7
2024-03-20,B,21,6.6
2024-03-20,B,22,14.7
2024-03-20,C,6,22.8
2024-03-20,C,7,42.4
2024-03-20,C,8,34.9
2024-03-20,C,9,39.3
2024-03-20,C,10,16.4
2024-03-20,C,11,14.4
2024-03-20,C,12,12.2
2024-03-20,C,13,15.9
2024-03-20,C,14,13.9
2024-03-20,C,15,26.0
2024-03-20,C,16,34.8
2024-03-20,C,17,25.3
2024-03-20,C,18,35.2
2024-03-20,C,19,40.2
2024-03-20,C,20,19.1
2024-03-20,C,21,13.2
2024-03-20,C,22,14.8
2024-03-20,D,6,14.9
2024-03-20,D,7,48.4
2024-03-20,D,8,42.8
2024-03-20,D,9,49.0
2024-03-20,D,10,18.5
2024-03-20,D,11,11.2
2024-03-20,D,12,14.5
2024-03-20,D,13,15.6
2024-03-20,D,14,16.0
2024-03-20,D,15,10.1
2024-03-20,D,16,38.3
2024-03-20,D,17,36.7
2024-03-20,D,18,40.7
2024-03-20,D,19,37.6
2024-03-20,D,20,11.1
2024-03-20,D,21,13.2
2024-03-20,D,22,15.7
2024-03-20,E,6,19.0
2024-03-20,E,7,45.3
2024-03-20,E,8,40.4
2024-03-20,E,9,48.0
2024-03-20,E,10,15.2
2024-03-20,E,11,13.3
2024-03-20,E,12,15.8
2024-03-20,E,13,10.8
2024-03-20,E,14,8.7
2024-03-20,E,15,22.5
2024-03-20,E,16,38.4
2024-03-20,E,17,30.6
2024-03-20,E,18,33.2
2024-03-20,E,19,29.1
2024-03-20,E,20,15.2
2024-03-20,E,21,21.6
2024-03-20,E,22,11.0
2024-03-20,F,6,26.7
2024-03-20,F,7,35.8
2024-03-20,F,8,39.0
2024-03-20,F,9,29.3
2024-03-20,F,10,14.6
2024-03-20,F,11,12.3
2024-03-20,F,12,12.8
2024-03-20,F,13,9.7
2024-03-20,F,14,14.6
2024-03-20,F,15,11.3
2024-03-20,F,16,37.5
2024-03-20,F,17,37.6
2024-03-20,F,18,26.4
2024-03-20,F,19,30.9
2024-03-20,F,20,11.7
2024-03-20,F,21,11.5
2024-03-20,F,22,13.9
2024-03-21,A,6,15.1
2024-03-21,A,7,36.4
2024-03-21,A,8,48.3
2024-03-21,A,9,32.8
2024-03-21,A,10,13.5
2024-03-21,A,11,14.0
2024-03-21,A,12,14.4
2024-03-21,A,13,10.1
2024-03-21,A,14,13.4
2024-03-21,A,15,21.3
2024-03-21,A,16,37.5
2024-03-21,A,17,32.7
2024-03-21,A,18,36.7
2024-03-21,A,19,32.4
2024-03-21,A,20,11.6
2024-03-21,A,21,11.7
2024-03-21,A,22,12.2
2024-03-21,B,6,14.0
2024-03-21,B,7,38.9
2024-03-21,B,8,48.0
2024-03-21,B,9,39.2
2024-03-21,B,10,13.4
2024-03-21,B,11,17.9
2024-03-21,B,12,17.0
2024-03-21,B,13,18.8
2024-03-21,B,14,15.0
2024-03-21,B,15,21.9
2024-03-21,B,16,48.4
2024-03-21,B,17,35.0
2024-03-21,B,18,41.9
2024-03-21,B,19,28.6
2024-03-21,B,20,18.1
2024-03-21,B,21,18.7
2024-03-21,B,22,17.2
2024-03-21,C,6,19.9
2024-03-21,C,7,39.8
2024-03-21,C,8,45.6
2024-03-21,C,9,32.3
2024-03-21,C,10,22.1
2024-03-21,C,11,9.9
2024-03-21,C,12,17.3
2024-03-21,C,13,11.7
2024-03-21,C,14,11.0
2024-03-21,C,15,11.6
2024-03-21,C,16,30.1
2024-03-21,C,17,45.2
2024-03-21,C,18,28.2
2024-03-21,C,19,37.4
2024-03-21,C,20,13.2
2024-03-21,C,21,20.4
2024-03-21,C,22,18.0
2024-03-21,D,6,17.0
2024-03-21,D,7,51.7
2024-03-21,D,8,45.9
2024-03-21,D,9,37.2
2024-03-21,D,10,20.5
2024-03-21,D,11,17.0
2024-03-21,D,12,15.9
2024-03-21,D,13,14.7
2024-03-21,D,14,10.9
2024-03-21,D,15,15.3
2024-03-21,D,16,39.8
2024-03-21,D,17,29.1
2024-03-21,D,18,37.2
2024-03-21,D,19,33.7
2024-03-21,D,20,13.6
2024-03-21,D,21,10.3
2024-03-21,D,22,22.4
2024-03-21,E,6,11.6
2024-03-21,E,7,39.3
2024-03-21,E,8,40.3
2024-03-21,E,9,31.0
2024-03-21,E,10,9.2
2024-03-21,E,11,12.1
2024-03-21,E,12,17.9
2024-03-21,E,13,17.9
2024-03-21,E,14,17.6
2024-03-21,E,15,10.4
2024-03-21,E,16,40.5
2024-03-21,E,17,31.4
2024-03-21,E,18,34.4
2024-03-21,E,19,20.7
2024-03-21,E,20,16.1
2024-03-21,E,21,17.9
2024-03-21,E,22,12.0
2024-03-21,F,6,7.6
2024-03-21,F,7,44.8
2024-03-21,F,8,40.7
2024-03-21,F,9,45.3
2024-03-21,F,10,21.5
2024-03-21,F,11,14.3
2024-03-21,F,12,14.0
2024-03-21,F,13,20.6
2024-03-21,F,14,14.6
2024-03-21,F,15,14.5
2024-03-21,F,16,41.4
2024-03-21,F,17,39.3
2024-03-21,F,18,29.5
2024-03-21,F,19,46.6
2024-03-21,F,20,25.7
2024-03-21,F,21,19.9
2024-03-21,F,22,16.1
2024-03-22,A,6,11.0
2024-03-22,A,7,38.2
2024-03-22,A,8,44.5
2024-03-22,A,9,34.1
2024-03-22,A,10,19.1
2024-03-22,A,11,17.7
2024-03-22,A,12,10.4
2024-03-22,A,13,16.2
2024-03-22,A,14,11.6
2024-03-22,A,15,15.5
2024-03-22,A,16,36.9
2024-03-22,A,17,27.8
2024-03-22,A,18,36.9
2024-03-22,A,19,35.2
2024-03-22,A,20,16.2
2024-03-22,A,21,16.3
2024-03-22,A,22,21.6
2024-03-22,B,6,20.1
2024-03-22,B,7,38.8
2024-03-22,B,8,51.7
2024-03-22,B,9,57.8
2024-03-22,B,10,24.7
2024-03-22,B,11,13.4
2024-03-22,B,12,10.3
2024-03-22,B,13,17.9
2024-03-22,B,14,27.6
2024-03-22,B,15,11.7
2024-03-22,B,16,41.5
2024-03-22,B,17,30.9
2024-03-22,B,18,55.8
2024-03-22,B,19,27.6
2024-03-22,B,20,6.9
2024-03-22,B,21,11.9
2024-03-22,B,22,18.3
2024-03-22,C,6,15.8
2024-03-22,C,7,46.1
2024-03-22,C,8,36.3
2024-03-22,C,9,38.6
2024-03-22,C,10,10.7
2024-03-22,C,11,9.5
2024-03-22,C,12,15.0
2024-03-22,C,13,18.9
2024-03-22,C,14,15.8
2024-03-22,C,15,14.9
2024-03-22,C,16,45.8
2024-03-22,C,17,37.9
2024-03-22,C,18,35.3
2024-03-22,C,19,32.5
2024-03-22,C,20,15.1
2024-03-22,C,21,14.4
2024-03-22,C,22,18.8
2024-03-22,D,6,14.8
2024-03-22,D,7,39.9
2024-03-22,D,8,31.7
2024-03-22,D,9,55.0
2024-03-22,D,10,14.5
2024-03-22,D,11,19.8
2024-03-22,D,12,11.0
2024-03-22,D,13,18.6
2024-03-22,D,14,13.2
2024-03-22,D,15,15.5
2024-03-22,D,16,27.0
2024-03-22,D,17,34.9
2024-03-22,D,18,27.7
2024-03-22,D,19,29.5
2024-03-22,D,20,11.3
2024-03-22,D,21,21.3
2024-03-22,D,22,15.3
2024-03-22,E,6,23.6
2024-03-22,E,7,38.5
2024-03-22,E,8,42.6
2024-03-22,E,9,38.2
2024-03-22,E,10,14.2
2024-03-22,E,11,22.4
2024-03-22,E,12,23.0
2024-03-22,E,13,22.2
2024-03-22,E,14,10.9
2024-03-22,E,15,12.8
2024-03-22,E,16,32.8
2024-03-22,E,17,36.7
2024-03-22,E,18,30.9
2024-03-22,E,19,24.0
2024-03-22,E,20,11.9
2024-03-22,E,21,17.5
2024-03-22,E,22,13.7
2024-03-22,F,6,20.7
2024-03-22,F,7,31.6
2024-03-22,F,8,48.4
2024-03-22,F,9,29.2
2024-03-22,F,10,17.9
2024-03-22,F,11,15.5
2024-03-22,F,12,18.3
2024-03-22,F,13,17.3
2024-03-22,F,14,11.1
2024-03-22,F,15,18.9
2024-03-22,F,16,48.7
2024-03-22,F,17,40.6
2024-03-22,F,18,47.4
2024-03-22,F,19,30.8
2024-03-22,F,20,18.9
2024-03-22,F,21,11.6
2024-03-22,F,22,12.5
2024-03-23,A,6,22.2
2024-03-23,A,7,71.7
2024-03-23,A,8,34.9
2024-03-23,A,9,50.5
2024-03-23,A,10,13.8
2024-03-23,A,11,16.7
2024-03-23,A,12,19.5
2024-03-23,A,13,34.3
2024-03-23,A,14,21.6
2024-03-23,A,15,29.5
2024-03-23,A,16,43.8
2024-03-23,A,17,58.7
2024-03-23,A,18,41.3
2024-03-23,A,19,38.9
2024-03-23,A,20,21.7
2024-03-23,A,21,22.1
2024-03-23,A,22,20.7
2024-03-23,B,6,20.9
2024-03-23,B,7,51.0
2024-03-23,B,8,55.5
2024-03-23,B,9,33.9
2024-03-23,B,10,19.2
2024-03-23,B,11,16.4
2024-03-23,B,12,14.7
2024-03-23,B,13,11.1
2024-03-23,B,14,24.6
2024-03-23,B,15,24.4
2024-03-23,B,16,56.3
2024-03-23,B,17,53.2
2024-03-23,B,18,60.0
2024-03-23,B,19,29.4
2024-03-23,B,20,16.0
2024-03-23,B,21,18.8
2024-03-23,B,22,20.6
2024-03-23,C,6,21.5
2024-03-23,C,7,53.3
2024-03-23,C,8,58.0
2024-03-23,C,9,53.3
2024-03-23,C,10,24.6
2024-03-23,C,11,19.5
2024-03-23,C,12,15.2
2024-03-23,C,13,22.4
2024-03-23,C,14,18.0
2024-03-23,C,15,13.8
2024-03-23,C,16,55.6
2024-03-23,C,17,65.9
2024-03-23,C,18,41.9
2024-03-23,C,19,32.4
2024-03-23,C,20,17.7
2024-03-23,C,21,22.1
2024-03-23,C,22,28.0
2024-03-23,D,6,20.6
2024-03-23,D,7,36.0
2024-03-23,D,8,59.0
2024-03-23,D,9,45.5
2024-03-23,D,10,16.6
2024-03-23,D,11,23.4
2024-03-23,D,12,17.5
2024-03-23,D,13,21.0
2024-03-23,D,14,17.0
2024-03-23,D,15,18.2
2024-03-23,D,16,37.7
2024-03-23,D,17,55.4
2024-03-23,D,18,63.5
2024-03-23,D,19,43.9
2024-03-23,D,20,15.6
2024-03-23,D,21,14.6
2024-03-23,D,22,20.3
2024-03-23,E,6,20.8
2024-03-23,E,7,42.1
2024-03-23,E,8,51.7
2024-03-23,E,9,48.1
2024-03-23,E,10,21.4
2024-03-23,E,11,17.1
2024-03-23,E,12,21.2
2024-03-23,E,13,14.4
2024-03-23,E,14,23.7
2024-03-23,E,15,12.5
2024-03-23,E,16,38.6
2024-03-23,E,17,59.6
2024-03-23,E,18,46.0
2024-03-23,E,19,30.4
2024-03-23,E,20,19.4
2024-03-23,E,21,16.4
2024-03-23,E,22,12.4
2024-03-23,F,6,25.0
2024-03-23,F,7,59.7
2024-03-23,F,8,48.2
2024-03-23,F,9,52.2
2024-03-23,F,10,21.0
2024-03-23,F,11,26.1
2024-03-23,F,12,18.3
2024-03-23,F,13,17.0
2024-03-23,F,14,19.2
2024-03-23,F,15,24.8
2024-03-23,F,16,59.1
2024-03-23,F,17,56.3
2024-03-23,F,18,44.3
2024-03-23,F,19,46.3
2024-03-23,F,20,18.9
2024-03-23,F,21,13.9
2024-03-23,F,22,17.5
2024-03-24,A,6,29.3
2024-03-24,A,7,47.8
2024-03-24,A,8,81.7
2024-03-24,A,9,72.5
2024-03-24,A,10,25.6
2024-03-24,A,11,30.1
2024-03-24,A,12,18.5
2024-03-24,A,13,28.4
2024-03-24,A,14,33.3
2024-03-24,A,15,30.5
2024-03-24,A,16,53.8
2024-03-24,A,17,59.1
2024-03-24,A,18,71.8
2024-03-24,A,19,52.2
2024-03-24,A,20,22.3
2024-03-24,A,21,27.0
2024-03-24,A,22,20.4
2024-03-24,B,6,18.6
2024-03-24,B,7,70.8
2024-03-24,B,8,81.9
2024-03-24,B,9,68.1
2024-03-24,B,10,34.2
2024-03-24,B,11,24.1
2024-03-24,B,12,40.8
2024-03-24,B,13,24.6
2024-03-24,B,14,28.0
2024-03-24,B,15,18.5
2024-03-24,B,16,54.3
2024-03-24,B,17,54.5
2024-03-24,B,18,94.2
2024-03-24,B,19,74.7
2024-03-24,B,20,29.1
2024-03-24,B,21,23.3
2024-03-24,B,22,27.6
2024-03-24,C,6,36.6
2024-03-24,C,7,60.5
2024-03-24,C,8,72.5
2024-03-24,C,9,66.2
2024-03-24,C,10,23.3
2024-03-24,C,11,26.4
2024-03-24,C,12,24.7
2024-03-24,C,13,28.8
2024-03-24,C,14,22.4
2024-03-24,C,15,36.9
2024-03-24,C,16,53.2
2024-03-24,C,17,67.1
2024-03-24,C,18,50.6
2024-03-24,C,19,74.1
2024-03-24,C,20,22.4
2024-03-24,C,21,25.1
2024-03-24,C,22,25.4
2024-03-24,D,6,31.1
2024-03-24,D,7,54.8
2024-03-24,D,8,61.3
2024-03-24,D,9,64.3
2024-03-24,D,10,25.0
2024-03-24,D,11,27.7
2024-03-24,D,12,28.5
2024-03-24,D,13,28.7
2024-03-24,D,14,31.8
2024-03-24,D,15,22.5
2024-03-24,D,16,40.2
2024-03-24,D,17,76.3
2024-03-24,D,18,32.3
2024-03-24,D,19,71.2
2024-03-24,D,20,29.5
2024-03-24,D,21,36.4
2024-03-24,D,22,27.0
2024-03-24,E,6,33.7
2024-03-24,E,7,66.8
2024-03-24,E,8,71.4
2024-03-24,E,9,57.6
2024-03-24,E,10,28.4
2024-03-24,E,11,30.6
2024-03-24,E,12,29.4
2024-03-24,E,13,31.5
2024-03-24,E,14,25.7
2024-03-24,E,15,30.4
2024-03-24,E,16,60.2
2024-03-24,E,17,67.1
2024-03-24,E,18,63.0
2024-03-24,E,19,54.0
2024-03-24,E,20,23.0
2024-03-24,E,21,32.3
2024-03-24,E,22,21.1
2024-03-24,F,6,20.0
2024-03-24,F,7,69.7
2024-03-24,F,8,81.4
2024-03-24,F,9,49.4
2024-03-24,F,10,23.1
2024-03-24,F,11,19.9
2024-03-24,F,12,34.9
2024-03-24,F,13,23.7
2024-03-24,F,14,37.9
2024-03-24,F,15,28.6
2024-03-24,F,16,59.8
2024-03-24,F,17,58.5
2024-03-24,F,18,48.3
2024-03-24,F,19,61.6
2024-03-24,F,20,30.7
2024-03-24,F,21,26.6
2024-03-24,F,22,22.6
2024-03-25,A,6,9.5
2024-03-25,A,7,34.1
2024-03-25,A,8,32.4
2024-03-25,A,9,39.7
2024-03-25,A,10,8.7
2024-03-25,A,11,9.6
2024-03-25,A,12,19.6
2024-03-25,A,13,14.5
2024-03-25,A,14,14.0
2024-03-25,A,15,22.0
2024-03-25,A,16,26.9
2024-03-25,A,17,39.6
2024-03-25,A,18,19.2
2024-03-25,A,19,33.6
2024-03-25,A,20,17.6
2024-03-25,A,21,11.3
2024-03-25,A,22,13.6
2024-03-25,B,6,17.0
2024-03-25,B,7,37.2
2024-03-25,B,8,41.1
2024-03-25,B,9,35.9
2024-03-25,B,10,16.9
2024-03-25,B,11,11.8
2024-03-25,B,12,11.5
2024-03-25,B,13,21.9
2024-03-25,B,14,20.3
2024-03-25,B,15,17.2
2024-03-25,B,16,40.3
2024-03-25,B,17,41.7
2024-03-25,B,18,45.6
2024-03-25,B,19,31.4
2024-03-25,B,20,19.8
2024-03-25,B,21,9.8
2024-03-25,B,22,12.9
2024-03-25,C,6,14.0
2024-03-25,C,7,37.6
2024-03-25,C,8,36.3
2024-03-25,C,9,51.0
2024-03-25,C,10,14.5
2024-03-25,C,11,9.9
2024-03-25,C,12,10.7
2024-03-25,C,13,10.8
2024-03-25,C,14,18.4
2024-03-25,C,15,21.7
2024-03-25,C,16,38.9
2024-03-25,C,17,40.5
2024-03-25,C,18,44.3
2024-03-25,C,19,46.5
2024-03-25,C,20,15.2
2024-03-25,C,21,21.9
2024-03-25,C,22,16.6
2024-03-25,D,6,17.7
2024-03-25,D,7,59.2
2024-03-25,D,8,40.9
2024-03-25,D,9,33.6
2024-03-25,D,10,9.2
2024-03-25,D,11,15.5
2024-03-25,D,12,20.0
2024-03-25,D,13,11.5
2024-03-25,D,14,19.0
2024-03-25,D,15,18.0
2024-03-25,D,16,36.8
2024-03-25,D,17,46.0
2024-03-25,D,18,35.4
2024-03-25,D,19,38.9
2024-03-25,D,20,17.5
2024-03-25,D,21,13.2
2024-03-25,D,22,12.4
2024-03-25,E,6,26.0
2024-03-25,E,7,49.5
2024-03-25,E,8,46.0
2024-03-25,E,9,42.0
2024-03-25,E,10,14.4
2024-03-25,E,11,13.8
2024-03-25,E,12,17.9
2024-03-25,E,13,16.1
2024-03-25,E,14,9.9
2024-03-25,E,15,17.7
2024-03-25,E,16,36.9
2024-03-25,E,17,33.6
2024-03-25,E,18,49.1
2024-03-25,E,19,30.5
2024-03-25,E,20,10.4
2024-03-25,E,21,17.2
2024-03-25,E,22,15.3
2024-03-25,F,6,13.8
2024-03-25,F,7,24.7
2024-03-25,F,8,31.4
2024-03-25,F,9,46.3
2024-03-25,F,10,16.0
2024-03-25,F,11,20.7
2024-03-25,F,12,16.4
2024-03-25,F,13,16.4
2024-03-25,F,14,10.0
2024-03-25,F,15,24.3
2024-03-25,F,16,46.8
2024-03-25,F,17,35.1
2024-03-25,F,18,32.4
2024-03-25,F,19,26.3
2024-03-25,F,20,12.5
2024-03-25,F,21,24.9
2024-03-25,F,22,14.2
2024-03-26,A,6,13.5
2024-03-26,A,7,39.9
2024-03-26,A,8,39.0
2024-03-26,A,9,44.2
2024-03-26,A,10,19.7
2024-03-26,A,11,12.4
2024-03-26,A,12,13.0
2024-03-26,A,13,10.3
2024-03-26,A,14,7.5
2024-03-26,A,15,21.1
2024-03-26,A,16,44.9
2024-03-26,A,17,29.0
2024-03-26,A,18,33.7
2024-03-26,A,19,34.8
2024-03-26,A,20,15.0
2024-03-26,A,21,18.3
2024-03-26,A,22,18.0
2024-03-26,B,6,14.7
2024-03-26,B,7,36.8
2024-03-26,B,8,45.1
2024-03-26,B,9,45.0
2024-03-26,B,10,16.7
2024-03-26,B,11,15.3
2024-03-26,B,12,12.7
2024-03-26,B,13,22.3
2024-03-26,B,14,14.1
2024-03-26,B,15,21.0
2024-03-26,B,16,33.2
2024-03-26,B,17,29.7
2024-03-26,B,18,45.1
2024-03-26,B,19,30.4
2024-03-26,B,20,18.6
2024-03-26,B,21,12.9
2024-03-26,B,22,16.0
2024-03-26,C,6,11.9
2024-03-26,C,7,34.2
2024-03-26,C,8,38.3
2024-03-26,C,9,25.3
2024-03-26,C,10,13.3
2024-03-26,C,11,16.0
2024-03-26,C,12,17.8
2024-03-26,C,13,13.0
2024-03-26,C,14,14.6
2024-03-26,C,15,21.5
2024-03-26,C,16,32.1
2024-03-26,C,17,39.1
2024-03-26,C,18,35.1
2024-03-26,C,19,36.1
2024-03-26,C,20,15.7
2024-03-26,C,21,15.0
2024-03-26,C,22,18.2
2024-03-26,D,6,15.4
2024-03-26,D,7,51.4
2024-03-26,D,8,42.3
2024-03-26,D,9,44.1
2024-03-26,D,10,18.0
2024-03-26,D,11,17.8
2024-03-26,D,12,18.9
2024-03-26,D,13,15.0
2024-03-26,D,14,17.0
2024-03-26,D,15,15.2
2024-03-26,D,16,34.4
2024-03-26,D,17,36.4
2024-03-26,D,18,26.3
2024-03-26,D,19,37.9
2024-03-26,D,20,21.7
2024-03-26,D,21,18.9
2024-03-26,D,22,15.3
2024-03-26,E,6,14.1
2024-03-26,E,7,42.2
2024-03-26,E,8,33.4
2024-03-26,E,9,43.1
2024-03-26,E,10,20.8
2024-03-26,E,11,11.7
2024-03-26,E,12,19.1
2024-03-26,E,13,13.6
2024-03-26,E,14,18.4
2024-03-26,E,15,17.8
2024-03-26,E,16,36.6
2024-03-26,E,17,27.1
2024-03-26,E,18,38.1
2024-03-26,E,19,45.8
2024-03-26,E,20,19.1
2024-03-26,E,21,22.7
2024-03-26,E,22,17.5
2024-03-26,F,6,19.2
2024-03-26,F,7,37.7
2024-03-26,F,8,46.9
2024-03-26,F,9,44.0
2024-03-26,F,10,17.3
2024-03-26,F,11,11.6
2024-03-26,F,12,17.5
2024-03-26,F,13,15.0
2024-03-26,F,14,18.5
2024-03-26,F,15,18.5
2024-03-26,F,16,33.8
2024-03-26,F,17,32.0
2024-03-26,F,18,29.3
2024-03-26,F,19,26.1
2024-03-26,F,20,14.4
2024-03-26,F,21,5.8
2024-03-26,F,22,14.7
2024-03-27,A,6,18.9
2024-03-27,A,7,45.5
2024-03-27,A,8,54.3
2024-03-27,A,9,52.6
2024-03-27,A,10,18.4
2024-03-27,A,11,12.0
2024-03-27,A,12,24.9
2024-03-27,A,13,17.1
2024-03-27,A,14,16.2
2024-03-27,A,15,26.2
2024-03-27,A,16,33.6
2024-03-27,A,17,38.4
2024-03-27,A,18,39.3
2024-03-27,A,19,47.0
2024-03-27,A,20,18.8
2024-03-27,A,21,18.7
2024-03-27,A,22,32.5
2024-03-27,B,6,10.8
2024-03-27,B,7,61.8
2024-03-27,B,8,52.4
2024-03-27,B,9,69.3
2024-03-27,B,10,30.2
2024-03-27,B,11,18.9
2024-03-27,B,12,16.6
2024-03-27,B,13,21.1
2024-03-27,B,14,31.3
2024-03-27,B,15,24.3
2024-03-27,B,16,58.9
2024-03-27,B,17,47.2
2024-03-27,B,18,34.8
2024-03-27,B,19,34.5
2024-03-27,B,20,21.8
2024-03-27,B,21,22.5
2024-03-27,B,22,14.5
2024-03-27,C,6,29.5
2024-03-27,C,7,64.4
2024-03-27,C,8,66.7
